"full.name" "PA" "run" "algo" "expl.var" "rand" "var.imp"
"MelQuin_allData_RUN6_RF" "allData" "RUN6" "RF" "wc2.1_10m_bio_15" 3 0.04115
"MelQuin_allData_RUN6_RF" "allData" "RUN6" "RF" "wc2.1_10m_bio_16" 3 0.06062
"MelQuin_allData_RUN6_RF" "allData" "RUN6" "RF" "wc2.1_10m_bio_4" 3 0.113907
"MelQuin_allData_RUN6_RF" "allData" "RUN6" "RF" "wc2.1_10m_bio_5" 3 0.072608
"MelQuin_allData_RUN6_RF" "allData" "RUN6" "RF" "wc2.1_10m_bio_14" 3 0.049867
"MelQuin_allData_RUN7_GLM" "allData" "RUN7" "GLM" "wc2.1_10m_bio_12" 1 1
"MelQuin_allData_RUN7_GLM" "allData" "RUN7" "GLM" "wc2.1_10m_bio_10" 1 0.422159
"MelQuin_allData_RUN7_GLM" "allData" "RUN7" "GLM" "wc2.1_10m_bio_15" 1 0.100933
"MelQuin_allData_RUN7_GLM" "allData" "RUN7" "GLM" "wc2.1_10m_bio_16" 1 0.411259
"MelQuin_allData_RUN7_GLM" "allData" "RUN7" "GLM" "wc2.1_10m_bio_4" 1 0.31396
"MelQuin_allData_RUN7_GLM" "allData" "RUN7" "GLM" "wc2.1_10m_bio_5" 1 0.412487
"MelQuin_allData_RUN7_GLM" "allData" "RUN7" "GLM" "wc2.1_10m_bio_14" 1 0.088086
"MelQuin_allData_RUN7_GLM" "allData" "RUN7" "GLM" "wc2.1_10m_bio_12" 2 1
"MelQuin_allData_RUN7_GLM" "allData" "RUN7" "GLM" "wc2.1_10m_bio_10" 2 0.433452
"MelQuin_allData_RUN7_GLM" "allData" "RUN7" "GLM" "wc2.1_10m_bio_15" 2 0.0951
"MelQuin_allData_RUN7_GLM" "allData" "RUN7" "GLM" "wc2.1_10m_bio_16" 2 0.451475
"MelQuin_allData_RUN7_GLM" "allData" "RUN7" "GLM" "wc2.1_10m_bio_4" 2 0.350525
"MelQuin_allData_RUN7_GLM" "allData" "RUN7" "GLM" "wc2.1_10m_bio_5" 2 0.419634
"MelQuin_allData_RUN7_GLM" "allData" "RUN7" "GLM" "wc2.1_10m_bio_14" 2 0.0925550000000001
"MelQuin_allData_RUN7_GLM" "allData" "RUN7" "GLM" "wc2.1_10m_bio_12" 3 1
"MelQuin_allData_RUN7_GLM" "allData" "RUN7" "GLM" "wc2.1_10m_bio_10" 3 0.430395
"MelQuin_allData_RUN7_GLM" "allData" "RUN7" "GLM" "wc2.1_10m_bio_15" 3 0.095078
"MelQuin_allData_RUN7_GLM" "allData" "RUN7" "GLM" "wc2.1_10m_bio_16" 3 0.436561
"MelQuin_allData_RUN7_GLM" "allData" "RUN7" "GLM" "wc2.1_10m_bio_4" 3 0.337701
"MelQuin_allData_RUN7_GLM" "allData" "RUN7" "GLM" "wc2.1_10m_bio_5" 3 0.417284
"MelQuin_allData_RUN7_GLM" "allData" "RUN7" "GLM" "wc2.1_10m_bio_14" 3 0.087593
"MelQuin_allData_RUN7_RF" "allData" "RUN7" "RF" "wc2.1_10m_bio_12" 1 0.095349
"MelQuin_allData_RUN7_RF" "allData" "RUN7" "RF" "wc2.1_10m_bio_10" 1 0.070215
"MelQuin_allData_RUN7_RF" "allData" "RUN7" "RF" "wc2.1_10m_bio_15" 1 0.039731
"MelQuin_allData_RUN7_RF" "allData" "RUN7" "RF" "wc2.1_10m_bio_16" 1 0.050947
"MelQuin_allData_RUN7_RF" "allData" "RUN7" "RF" "wc2.1_10m_bio_4" 1 0.084223
"MelQuin_allData_RUN7_RF" "allData" "RUN7" "RF" "wc2.1_10m_bio_5" 1 0.079081
"MelQuin_allData_RUN7_RF" "allData" "RUN7" "RF" "wc2.1_10m_bio_14" 1 0.044117
"MelQuin_allData_RUN7_RF" "allData" "RUN7" "RF" "wc2.1_10m_bio_12" 2 0.091946
"MelQuin_allData_RUN7_RF" "allData" "RUN7" "RF" "wc2.1_10m_bio_10" 2 0.0699
"MelQuin_allData_RUN7_RF" "allData" "RUN7" "RF" "wc2.1_10m_bio_15" 2 0.039919
"MelQuin_allData_RUN7_RF" "allData" "RUN7" "RF" "wc2.1_10m_bio_16" 2 0.0505100000000001
"MelQuin_allData_RUN7_RF" "allData" "RUN7" "RF" "wc2.1_10m_bio_4" 2 0.084568
"MelQuin_allData_RUN7_RF" "allData" "RUN7" "RF" "wc2.1_10m_bio_5" 2 0.076601
"MelQuin_allData_RUN7_RF" "allData" "RUN7" "RF" "wc2.1_10m_bio_14" 2 0.0436800000000001
"MelQuin_allData_RUN7_RF" "allData" "RUN7" "RF" "wc2.1_10m_bio_12" 3 0.093574
"MelQuin_allData_RUN7_RF" "allData" "RUN7" "RF" "wc2.1_10m_bio_10" 3 0.0747370000000001
"MelQuin_allData_RUN7_RF" "allData" "RUN7" "RF" "wc2.1_10m_bio_15" 3 0.042795
"MelQuin_allData_RUN7_RF" "allData" "RUN7" "RF" "wc2.1_10m_bio_16" 3 0.051044
"MelQuin_allData_RUN7_RF" "allData" "RUN7" "RF" "wc2.1_10m_bio_4" 3 0.085354
"MelQuin_allData_RUN7_RF" "allData" "RUN7" "RF" "wc2.1_10m_bio_5" 3 0.07748
"MelQuin_allData_RUN7_RF" "allData" "RUN7" "RF" "wc2.1_10m_bio_14" 3 0.04286
"MelQuin_allData_RUN8_GLM" "allData" "RUN8" "GLM" "wc2.1_10m_bio_12" 1 0.994397
"MelQuin_allData_RUN8_GLM" "allData" "RUN8" "GLM" "wc2.1_10m_bio_10" 1 0.495828
"MelQuin_allData_RUN8_GLM" "allData" "RUN8" "GLM" "wc2.1_10m_bio_15" 1 0.140174
"MelQuin_allData_RUN8_GLM" "allData" "RUN8" "GLM" "wc2.1_10m_bio_16" 1 0.394096
"MelQuin_allData_RUN8_GLM" "allData" "RUN8" "GLM" "wc2.1_10m_bio_4" 1 0.375683
"MelQuin_allData_RUN8_GLM" "allData" "RUN8" "GLM" "wc2.1_10m_bio_5" 1 0.584414
"MelQuin_allData_RUN8_GLM" "allData" "RUN8" "GLM" "wc2.1_10m_bio_14" 1 0.00513300000000005
"MelQuin_allData_RUN8_GLM" "allData" "RUN8" "GLM" "wc2.1_10m_bio_12" 2 1
"MelQuin_allData_RUN8_GLM" "allData" "RUN8" "GLM" "wc2.1_10m_bio_10" 2 0.492806
"MelQuin_allData_RUN8_GLM" "allData" "RUN8" "GLM" "wc2.1_10m_bio_15" 2 0.125431
"MelQuin_allData_RUN8_GLM" "allData" "RUN8" "GLM" "wc2.1_10m_bio_16" 2 0.383112
"MelQuin_allData_RUN8_GLM" "allData" "RUN8" "GLM" "wc2.1_10m_bio_4" 2 0.380833
"MelQuin_allData_RUN8_GLM" "allData" "RUN8" "GLM" "wc2.1_10m_bio_5" 2 0.600016
"MelQuin_allData_RUN8_GLM" "allData" "RUN8" "GLM" "wc2.1_10m_bio_14" 2 0.00483299999999998
"MelQuin_allData_RUN8_GLM" "allData" "RUN8" "GLM" "wc2.1_10m_bio_12" 3 1
"MelQuin_allData_RUN8_GLM" "allData" "RUN8" "GLM" "wc2.1_10m_bio_10" 3 0.484963
"MelQuin_allData_RUN8_GLM" "allData" "RUN8" "GLM" "wc2.1_10m_bio_15" 3 0.137135
"MelQuin_allData_RUN8_GLM" "allData" "RUN8" "GLM" "wc2.1_10m_bio_16" 3 0.396208
"MelQuin_allData_RUN8_GLM" "allData" "RUN8" "GLM" "wc2.1_10m_bio_4" 3 0.347476
"MelQuin_allData_RUN8_GLM" "allData" "RUN8" "GLM" "wc2.1_10m_bio_5" 3 0.552706
"MelQuin_allData_RUN8_GLM" "allData" "RUN8" "GLM" "wc2.1_10m_bio_14" 3 0.00542699999999996
"MelQuin_allData_RUN8_RF" "allData" "RUN8" "RF" "wc2.1_10m_bio_12" 1 0.083694
"MelQuin_allData_RUN8_RF" "allData" "RUN8" "RF" "wc2.1_10m_bio_10" 1 0.0760960000000001
"MelQuin_allData_RUN8_RF" "allData" "RUN8" "RF" "wc2.1_10m_bio_15" 1 0.046995
"MelQuin_allData_RUN8_RF" "allData" "RUN8" "RF" "wc2.1_10m_bio_16" 1 0.050567
"MelQuin_allData_RUN8_RF" "allData" "RUN8" "RF" "wc2.1_10m_bio_4" 1 0.103348
"MelQuin_allData_RUN8_RF" "allData" "RUN8" "RF" "wc2.1_10m_bio_5" 1 0.086392
"MelQuin_allData_RUN8_RF" "allData" "RUN8" "RF" "wc2.1_10m_bio_14" 1 0.0476529999999999
"MelQuin_allData_RUN8_RF" "allData" "RUN8" "RF" "wc2.1_10m_bio_12" 2 0.086311
"MelQuin_allData_RUN8_RF" "allData" "RUN8" "RF" "wc2.1_10m_bio_10" 2 0.076194
"MelQuin_allData_RUN8_RF" "allData" "RUN8" "RF" "wc2.1_10m_bio_15" 2 0.045349
"MelQuin_allData_RUN8_RF" "allData" "RUN8" "RF" "wc2.1_10m_bio_16" 2 0.049726
"MelQuin_allData_RUN8_RF" "allData" "RUN8" "RF" "wc2.1_10m_bio_4" 2 0.103505
"MelQuin_allData_RUN8_RF" "allData" "RUN8" "RF" "wc2.1_10m_bio_5" 2 0.085124
"MelQuin_allData_RUN8_RF" "allData" "RUN8" "RF" "wc2.1_10m_bio_14" 2 0.047397
"MelQuin_allData_RUN8_RF" "allData" "RUN8" "RF" "wc2.1_10m_bio_12" 3 0.0828100000000001
"MelQuin_allData_RUN8_RF" "allData" "RUN8" "RF" "wc2.1_10m_bio_10" 3 0.077159
"MelQuin_allData_RUN8_RF" "allData" "RUN8" "RF" "wc2.1_10m_bio_15" 3 0.043378
"MelQuin_allData_RUN8_RF" "allData" "RUN8" "RF" "wc2.1_10m_bio_16" 3 0.049451
"MelQuin_allData_RUN8_RF" "allData" "RUN8" "RF" "wc2.1_10m_bio_4" 3 0.098375
"MelQuin_allData_RUN8_RF" "allData" "RUN8" "RF" "wc2.1_10m_bio_5" 3 0.079079
"MelQuin_allData_RUN8_RF" "allData" "RUN8" "RF" "wc2.1_10m_bio_14" 3 0.047682
"MelQuin_allData_RUN9_GLM" "allData" "RUN9" "GLM" "wc2.1_10m_bio_12" 1 0.966112
"MelQuin_allData_RUN9_GLM" "allData" "RUN9" "GLM" "wc2.1_10m_bio_10" 1 0.47361
"MelQuin_allData_RUN9_GLM" "allData" "RUN9" "GLM" "wc2.1_10m_bio_15" 1 0.044756
"MelQuin_allData_RUN9_GLM" "allData" "RUN9" "GLM" "wc2.1_10m_bio_16" 1 0.290159
"MelQuin_allData_RUN9_GLM" "allData" "RUN9" "GLM" "wc2.1_10m_bio_4" 1 0.288415
"MelQuin_allData_RUN9_GLM" "allData" "RUN9" "GLM" "wc2.1_10m_bio_5" 1 0.655532
"MelQuin_allData_RUN9_GLM" "allData" "RUN9" "GLM" "wc2.1_10m_bio_14" 1 0.052186
"MelQuin_allData_RUN9_GLM" "allData" "RUN9" "GLM" "wc2.1_10m_bio_12" 2 0.980742
"MelQuin_allData_RUN9_GLM" "allData" "RUN9" "GLM" "wc2.1_10m_bio_10" 2 0.444081
"MelQuin_allData_RUN9_GLM" "allData" "RUN9" "GLM" "wc2.1_10m_bio_15" 2 0.050051
"MelQuin_allData_RUN9_GLM" "allData" "RUN9" "GLM" "wc2.1_10m_bio_16" 2 0.295951
"MelQuin_allData_RUN9_GLM" "allData" "RUN9" "GLM" "wc2.1_10m_bio_4" 2 0.278585
"MelQuin_allData_RUN9_GLM" "allData" "RUN9" "GLM" "wc2.1_10m_bio_5" 2 0.645723
"MelQuin_allData_RUN9_GLM" "allData" "RUN9" "GLM" "wc2.1_10m_bio_14" 2 0.051625
"MelQuin_allData_RUN9_GLM" "allData" "RUN9" "GLM" "wc2.1_10m_bio_12" 3 0.971938
"MelQuin_allData_RUN9_GLM" "allData" "RUN9" "GLM" "wc2.1_10m_bio_10" 3 0.48863
"MelQuin_allData_RUN9_GLM" "allData" "RUN9" "GLM" "wc2.1_10m_bio_15" 3 0.049881
"MelQuin_allData_RUN9_GLM" "allData" "RUN9" "GLM" "wc2.1_10m_bio_16" 3 0.296156
"MelQuin_allData_RUN9_GLM" "allData" "RUN9" "GLM" "wc2.1_10m_bio_4" 3 0.301154
"MelQuin_allData_RUN9_GLM" "allData" "RUN9" "GLM" "wc2.1_10m_bio_5" 3 0.660068
"MelQuin_allData_RUN9_GLM" "allData" "RUN9" "GLM" "wc2.1_10m_bio_14" 3 0.051072
"MelQuin_allData_RUN9_RF" "allData" "RUN9" "RF" "wc2.1_10m_bio_12" 1 0.113415
"MelQuin_allData_RUN9_RF" "allData" "RUN9" "RF" "wc2.1_10m_bio_10" 1 0.061226
"MelQuin_allData_RUN9_RF" "allData" "RUN9" "RF" "wc2.1_10m_bio_15" 1 0.035254
"MelQuin_allData_RUN9_RF" "allData" "RUN9" "RF" "wc2.1_10m_bio_16" 1 0.048919
"MelQuin_allData_RUN9_RF" "allData" "RUN9" "RF" "wc2.1_10m_bio_4" 1 0.096916
"MelQuin_allData_RUN9_RF" "allData" "RUN9" "RF" "wc2.1_10m_bio_5" 1 0.077847
"MelQuin_allData_RUN9_RF" "allData" "RUN9" "RF" "wc2.1_10m_bio_14" 1 0.044529
"MelQuin_allData_RUN9_RF" "allData" "RUN9" "RF" "wc2.1_10m_bio_12" 2 0.116767
"MelQuin_allData_RUN9_RF" "allData" "RUN9" "RF" "wc2.1_10m_bio_10" 2 0.067235
"MelQuin_allData_RUN9_RF" "allData" "RUN9" "RF" "wc2.1_10m_bio_15" 2 0.033407
"MelQuin_allData_RUN9_RF" "allData" "RUN9" "RF" "wc2.1_10m_bio_16" 2 0.050064
"MelQuin_allData_RUN9_RF" "allData" "RUN9" "RF" "wc2.1_10m_bio_4" 2 0.094432
"MelQuin_allData_RUN9_RF" "allData" "RUN9" "RF" "wc2.1_10m_bio_5" 2 0.074304
"MelQuin_allData_RUN9_RF" "allData" "RUN9" "RF" "wc2.1_10m_bio_14" 2 0.041478
"MelQuin_allData_RUN9_RF" "allData" "RUN9" "RF" "wc2.1_10m_bio_12" 3 0.116486
"MelQuin_allData_RUN9_RF" "allData" "RUN9" "RF" "wc2.1_10m_bio_10" 3 0.065334
"MelQuin_allData_RUN9_RF" "allData" "RUN9" "RF" "wc2.1_10m_bio_15" 3 0.034953
"MelQuin_allData_RUN9_RF" "allData" "RUN9" "RF" "wc2.1_10m_bio_16" 3 0.049002
"MelQuin_allData_RUN9_RF" "allData" "RUN9" "RF" "wc2.1_10m_bio_4" 3 0.0992690000000001
"MelQuin_allData_RUN9_RF" "allData" "RUN9" "RF" "wc2.1_10m_bio_5" 3 0.078591
"MelQuin_allData_RUN9_RF" "allData" "RUN9" "RF" "wc2.1_10m_bio_14" 3 0.043723
"MelQuin_allData_RUN10_GLM" "allData" "RUN10" "GLM" "wc2.1_10m_bio_12" 1 1
"MelQuin_allData_RUN10_GLM" "allData" "RUN10" "GLM" "wc2.1_10m_bio_10" 1 0.449324
"MelQuin_allData_RUN10_GLM" "allData" "RUN10" "GLM" "wc2.1_10m_bio_15" 1 0.124535
"MelQuin_allData_RUN10_GLM" "allData" "RUN10" "GLM" "wc2.1_10m_bio_16" 1 0.440234
"MelQuin_allData_RUN10_GLM" "allData" "RUN10" "GLM" "wc2.1_10m_bio_4" 1 0.363975
"MelQuin_allData_RUN10_GLM" "allData" "RUN10" "GLM" "wc2.1_10m_bio_5" 1 0.338599
"MelQuin_allData_RUN10_GLM" "allData" "RUN10" "GLM" "wc2.1_10m_bio_14" 1 0.046419
"MelQuin_allData_RUN10_GLM" "allData" "RUN10" "GLM" "wc2.1_10m_bio_12" 2 1
"MelQuin_allData_RUN10_GLM" "allData" "RUN10" "GLM" "wc2.1_10m_bio_10" 2 0.430422
"MelQuin_allData_RUN10_GLM" "allData" "RUN10" "GLM" "wc2.1_10m_bio_15" 2 0.11106
"MelQuin_allData_RUN10_GLM" "allData" "RUN10" "GLM" "wc2.1_10m_bio_16" 2 0.430752
"MelQuin_allData_RUN10_GLM" "allData" "RUN10" "GLM" "wc2.1_10m_bio_4" 2 0.388705
"MelQuin_allData_RUN10_GLM" "allData" "RUN10" "GLM" "wc2.1_10m_bio_5" 2 0.343513
"MelQuin_allData_RUN10_GLM" "allData" "RUN10" "GLM" "wc2.1_10m_bio_14" 2 0.046285
"MelQuin_allData_RUN10_GLM" "allData" "RUN10" "GLM" "wc2.1_10m_bio_12" 3 1
"MelQuin_allData_RUN10_GLM" "allData" "RUN10" "GLM" "wc2.1_10m_bio_10" 3 0.421635
"MelQuin_allData_RUN10_GLM" "allData" "RUN10" "GLM" "wc2.1_10m_bio_15" 3 0.111919
"MelQuin_allData_RUN10_GLM" "allData" "RUN10" "GLM" "wc2.1_10m_bio_16" 3 0.44465
"MelQuin_allData_RUN10_GLM" "allData" "RUN10" "GLM" "wc2.1_10m_bio_4" 3 0.343769
"MelQuin_allData_RUN10_GLM" "allData" "RUN10" "GLM" "wc2.1_10m_bio_5" 3 0.332054
"MelQuin_allData_RUN10_GLM" "allData" "RUN10" "GLM" "wc2.1_10m_bio_14" 3 0.046694
"MelQuin_allData_RUN10_RF" "allData" "RUN10" "RF" "wc2.1_10m_bio_12" 1 0.092964
"MelQuin_allData_RUN10_RF" "allData" "RUN10" "RF" "wc2.1_10m_bio_10" 1 0.074062
"MelQuin_allData_RUN10_RF" "allData" "RUN10" "RF" "wc2.1_10m_bio_15" 1 0.040497
"MelQuin_allData_RUN10_RF" "allData" "RUN10" "RF" "wc2.1_10m_bio_16" 1 0.053185
"MelQuin_allData_RUN10_RF" "allData" "RUN10" "RF" "wc2.1_10m_bio_4" 1 0.100973
"MelQuin_allData_RUN10_RF" "allData" "RUN10" "RF" "wc2.1_10m_bio_5" 1 0.083345
"MelQuin_allData_RUN10_RF" "allData" "RUN10" "RF" "wc2.1_10m_bio_14" 1 0.052529
"MelQuin_allData_RUN10_RF" "allData" "RUN10" "RF" "wc2.1_10m_bio_12" 2 0.091648
"MelQuin_allData_RUN10_RF" "allData" "RUN10" "RF" "wc2.1_10m_bio_10" 2 0.069114
"MelQuin_allData_RUN10_RF" "allData" "RUN10" "RF" "wc2.1_10m_bio_15" 2 0.040297
"MelQuin_allData_RUN10_RF" "allData" "RUN10" "RF" "wc2.1_10m_bio_16" 2 0.050928
"MelQuin_allData_RUN10_RF" "allData" "RUN10" "RF" "wc2.1_10m_bio_4" 2 0.105375
"MelQuin_allData_RUN10_RF" "allData" "RUN10" "RF" "wc2.1_10m_bio_5" 2 0.081803
"MelQuin_allData_RUN10_RF" "allData" "RUN10" "RF" "wc2.1_10m_bio_14" 2 0.048861
"MelQuin_allData_RUN10_RF" "allData" "RUN10" "RF" "wc2.1_10m_bio_12" 3 0.091549
"MelQuin_allData_RUN10_RF" "allData" "RUN10" "RF" "wc2.1_10m_bio_10" 3 0.0712159999999999
"MelQuin_allData_RUN10_RF" "allData" "RUN10" "RF" "wc2.1_10m_bio_15" 3 0.0370470000000001
"MelQuin_allData_RUN10_RF" "allData" "RUN10" "RF" "wc2.1_10m_bio_16" 3 0.052195
"MelQuin_allData_RUN10_RF" "allData" "RUN10" "RF" "wc2.1_10m_bio_4" 3 0.104525
"MelQuin_allData_RUN10_RF" "allData" "RUN10" "RF" "wc2.1_10m_bio_5" 3 0.079824
"MelQuin_allData_RUN10_RF" "allData" "RUN10" "RF" "wc2.1_10m_bio_14" 3 0.047961
"MelQuin_allData_RUN11_GLM" "allData" "RUN11" "GLM" "wc2.1_10m_bio_12" 1 1
"MelQuin_allData_RUN11_GLM" "allData" "RUN11" "GLM" "wc2.1_10m_bio_10" 1 0.507658
"MelQuin_allData_RUN11_GLM" "allData" "RUN11" "GLM" "wc2.1_10m_bio_15" 1 0.172503
"MelQuin_allData_RUN11_GLM" "allData" "RUN11" "GLM" "wc2.1_10m_bio_16" 1 0.512725
"MelQuin_allData_RUN11_GLM" "allData" "RUN11" "GLM" "wc2.1_10m_bio_4" 1 0.289668
"MelQuin_allData_RUN11_GLM" "allData" "RUN11" "GLM" "wc2.1_10m_bio_5" 1 0.630408
"MelQuin_allData_RUN11_GLM" "allData" "RUN11" "GLM" "wc2.1_10m_bio_14" 1 0.052647
"MelQuin_allData_RUN11_GLM" "allData" "RUN11" "GLM" "wc2.1_10m_bio_12" 2 1
"MelQuin_allData_RUN11_GLM" "allData" "RUN11" "GLM" "wc2.1_10m_bio_10" 2 0.49451
"MelQuin_allData_RUN11_GLM" "allData" "RUN11" "GLM" "wc2.1_10m_bio_15" 2 0.159132
"MelQuin_allData_RUN11_GLM" "allData" "RUN11" "GLM" "wc2.1_10m_bio_16" 2 0.473645
"MelQuin_allData_RUN11_GLM" "allData" "RUN11" "GLM" "wc2.1_10m_bio_4" 2 0.295117
"MelQuin_allData_RUN11_GLM" "allData" "RUN11" "GLM" "wc2.1_10m_bio_5" 2 0.59265
"MelQuin_allData_RUN11_GLM" "allData" "RUN11" "GLM" "wc2.1_10m_bio_14" 2 0.0473980000000001
"MelQuin_allData_RUN11_GLM" "allData" "RUN11" "GLM" "wc2.1_10m_bio_12" 3 1
"MelQuin_allData_RUN11_GLM" "allData" "RUN11" "GLM" "wc2.1_10m_bio_10" 3 0.500802
"MelQuin_allData_RUN11_GLM" "allData" "RUN11" "GLM" "wc2.1_10m_bio_15" 3 0.159901
"MelQuin_allData_RUN11_GLM" "allData" "RUN11" "GLM" "wc2.1_10m_bio_16" 3 0.489371
"MelQuin_allData_RUN11_GLM" "allData" "RUN11" "GLM" "wc2.1_10m_bio_4" 3 0.305152
"MelQuin_allData_RUN11_GLM" "allData" "RUN11" "GLM" "wc2.1_10m_bio_5" 3 0.642386
"MelQuin_allData_RUN11_GLM" "allData" "RUN11" "GLM" "wc2.1_10m_bio_14" 3 0.0520350000000001
"MelQuin_allData_RUN11_RF" "allData" "RUN11" "RF" "wc2.1_10m_bio_12" 1 0.078205
"MelQuin_allData_RUN11_RF" "allData" "RUN11" "RF" "wc2.1_10m_bio_10" 1 0.063908
"MelQuin_allData_RUN11_RF" "allData" "RUN11" "RF" "wc2.1_10m_bio_15" 1 0.0444560000000001
"MelQuin_allData_RUN11_RF" "allData" "RUN11" "RF" "wc2.1_10m_bio_16" 1 0.053859
"MelQuin_allData_RUN11_RF" "allData" "RUN11" "RF" "wc2.1_10m_bio_4" 1 0.126041
"MelQuin_allData_RUN11_RF" "allData" "RUN11" "RF" "wc2.1_10m_bio_5" 1 0.075758
"MelQuin_allData_RUN11_RF" "allData" "RUN11" "RF" "wc2.1_10m_bio_14" 1 0.052696
"MelQuin_allData_RUN11_RF" "allData" "RUN11" "RF" "wc2.1_10m_bio_12" 2 0.076192
"MelQuin_allData_RUN11_RF" "allData" "RUN11" "RF" "wc2.1_10m_bio_10" 2 0.066074
"MelQuin_allData_RUN11_RF" "allData" "RUN11" "RF" "wc2.1_10m_bio_15" 2 0.046216
"MelQuin_allData_RUN11_RF" "allData" "RUN11" "RF" "wc2.1_10m_bio_16" 2 0.0528729999999999
"MelQuin_allData_RUN11_RF" "allData" "RUN11" "RF" "wc2.1_10m_bio_4" 2 0.131256
"MelQuin_allData_RUN11_RF" "allData" "RUN11" "RF" "wc2.1_10m_bio_5" 2 0.075193
"MelQuin_allData_RUN11_RF" "allData" "RUN11" "RF" "wc2.1_10m_bio_14" 2 0.051518
"MelQuin_allData_RUN11_RF" "allData" "RUN11" "RF" "wc2.1_10m_bio_12" 3 0.081076
"MelQuin_allData_RUN11_RF" "allData" "RUN11" "RF" "wc2.1_10m_bio_10" 3 0.065033
"MelQuin_allData_RUN11_RF" "allData" "RUN11" "RF" "wc2.1_10m_bio_15" 3 0.04432
"MelQuin_allData_RUN11_RF" "allData" "RUN11" "RF" "wc2.1_10m_bio_16" 3 0.052729
"MelQuin_allData_RUN11_RF" "allData" "RUN11" "RF" "wc2.1_10m_bio_4" 3 0.125998
"MelQuin_allData_RUN11_RF" "allData" "RUN11" "RF" "wc2.1_10m_bio_5" 3 0.072369
"MelQuin_allData_RUN11_RF" "allData" "RUN11" "RF" "wc2.1_10m_bio_14" 3 0.0507030000000001
"MelQuin_allData_RUN12_GLM" "allData" "RUN12" "GLM" "wc2.1_10m_bio_12" 1 1
"MelQuin_allData_RUN12_GLM" "allData" "RUN12" "GLM" "wc2.1_10m_bio_10" 1 0.531803
"MelQuin_allData_RUN12_GLM" "allData" "RUN12" "GLM" "wc2.1_10m_bio_15" 1 0.094367
"MelQuin_allData_RUN12_GLM" "allData" "RUN12" "GLM" "wc2.1_10m_bio_16" 1 0.39305
"MelQuin_allData_RUN12_GLM" "allData" "RUN12" "GLM" "wc2.1_10m_bio_4" 1 0.377548
"MelQuin_allData_RUN12_GLM" "allData" "RUN12" "GLM" "wc2.1_10m_bio_5" 1 0.608867
"MelQuin_allData_RUN12_GLM" "allData" "RUN12" "GLM" "wc2.1_10m_bio_14" 1 0.06517
"MelQuin_allData_RUN12_GLM" "allData" "RUN12" "GLM" "wc2.1_10m_bio_12" 2 1
"MelQuin_allData_RUN12_GLM" "allData" "RUN12" "GLM" "wc2.1_10m_bio_10" 2 0.563155
"MelQuin_allData_RUN12_GLM" "allData" "RUN12" "GLM" "wc2.1_10m_bio_15" 2 0.092851
"MelQuin_allData_RUN12_GLM" "allData" "RUN12" "GLM" "wc2.1_10m_bio_16" 2 0.414874
"MelQuin_allData_RUN12_GLM" "allData" "RUN12" "GLM" "wc2.1_10m_bio_4" 2 0.383183
"MelQuin_allData_RUN12_GLM" "allData" "RUN12" "GLM" "wc2.1_10m_bio_5" 2 0.667279
"MelQuin_allData_RUN12_GLM" "allData" "RUN12" "GLM" "wc2.1_10m_bio_14" 2 0.062968
"MelQuin_allData_RUN12_GLM" "allData" "RUN12" "GLM" "wc2.1_10m_bio_12" 3 1
"MelQuin_allData_RUN12_GLM" "allData" "RUN12" "GLM" "wc2.1_10m_bio_10" 3 0.526793
"MelQuin_allData_RUN12_GLM" "allData" "RUN12" "GLM" "wc2.1_10m_bio_15" 3 0.087333
"MelQuin_allData_RUN12_GLM" "allData" "RUN12" "GLM" "wc2.1_10m_bio_16" 3 0.421771
"MelQuin_allData_RUN12_GLM" "allData" "RUN12" "GLM" "wc2.1_10m_bio_4" 3 0.346558
"MelQuin_allData_RUN12_GLM" "allData" "RUN12" "GLM" "wc2.1_10m_bio_5" 3 0.679126
"MelQuin_allData_RUN12_GLM" "allData" "RUN12" "GLM" "wc2.1_10m_bio_14" 3 0.062221
"MelQuin_allData_RUN12_RF" "allData" "RUN12" "RF" "wc2.1_10m_bio_12" 1 0.075481
"MelQuin_allData_RUN12_RF" "allData" "RUN12" "RF" "wc2.1_10m_bio_10" 1 0.080607
"MelQuin_allData_RUN12_RF" "allData" "RUN12" "RF" "wc2.1_10m_bio_15" 1 0.039529
"MelQuin_allData_RUN12_RF" "allData" "RUN12" "RF" "wc2.1_10m_bio_16" 1 0.053847
"MelQuin_allData_RUN12_RF" "allData" "RUN12" "RF" "wc2.1_10m_bio_4" 1 0.102034
"MelQuin_allData_RUN12_RF" "allData" "RUN12" "RF" "wc2.1_10m_bio_5" 1 0.068909
"MelQuin_allData_RUN12_RF" "allData" "RUN12" "RF" "wc2.1_10m_bio_14" 1 0.049804
"MelQuin_allData_RUN12_RF" "allData" "RUN12" "RF" "wc2.1_10m_bio_12" 2 0.079597
"MelQuin_allData_RUN12_RF" "allData" "RUN12" "RF" "wc2.1_10m_bio_10" 2 0.08099
"MelQuin_allData_RUN12_RF" "allData" "RUN12" "RF" "wc2.1_10m_bio_15" 2 0.038284
"MelQuin_allData_RUN12_RF" "allData" "RUN12" "RF" "wc2.1_10m_bio_16" 2 0.051438
"MelQuin_allData_RUN12_RF" "allData" "RUN12" "RF" "wc2.1_10m_bio_4" 2 0.107393
